"D0_32F_MEF" "D3_32F_MEF" "D7_32F_MEF" "D13_Primed_32F_KSR" "D21_Primed_32F_KSR" "P3_Primed_32F_KSR" "P10_Primed_32F_KSR" "D13_Naive_32F_Naive" "D21_Naive_32F_Naive" "P3_Naive_32F_Naive" "P10_Naive_32F_Naive"
"ACBD5" 1.44648517926053 2.7951534307581 2.34432741893851 1.66489791502955 2.17053877393448 1.1682863091535 1.92541745921452 3.44219701369232 2.04664007441824 2.7118364225326 1.6621440872752
"ACBD6" 0.603294223321451 1.37717235802589 0.990798199202322 0.952942125299314 1.41388283976573 1.23425236338725 1.26191233115311 1.32258422258625 1.01046025360787 0.840035842376771 0.858946438491905
"ACBD7" 0.365104234930759 0.910245118837453 0.722700516454215 1.13079545192303 5.65802142009828 4.118206667293 9.3934762619613 7.91413960082442 4.89211802215279 4.24223526239098 3.33045463488907
"ACCS" 0.818553869442788 1.04871621187558 1.35022925782662 0.788732924785233 0.693176598994054 0.471066761405803 0.393118525197344 0.358450262801616 0.105057442093131 0.413520752002009 0.269073501477308
"ACCSL" 0 0 0 0 0 0 0 0 0 0 0
"ACD" 4.40976077456021 5.80239938571278 4.84935546301149 6.27249225377836 12.5722143286245 6.09061948158057 5.84924716039011 9.65531999506261 22.1106211693805 5.32183032159957 6.76465224512054
"ACE" 1.75426827378544 0.687277525793292 0.545672602422255 0.165586097550419 0.483870831824014 0.276907292590574 0.288858701669836 0.790154654813907 0.617559425540514 0.101283336433011 0.518993815949327
"ACE2" 0.0197245434325485 0.295052771176641 0 0.0244362260098287 1.11244312286571 0.817287113545588 0.219230097936883 0.0777375959833489 0.0364543205504628 0 0.0583543362032476
"ACER1" 0 0.0371901778125139 0 0 0 0 0 0 0 0 0
"ACER2" 0.185752728300325 0.972514273859815 4.30192225680518 3.61295063480261 3.00130546314998 1.82154534665756 2.38571878256056 18.3752420901078 7.24368748766733 5.60221246567946 6.62198849871734
"ACER3" 0.574422778129191 0.868077194253551 0.58843278923253 0.420032326473956 0.501930564400266 0.468276085351943 0.388580641603679 0.245134856177193 0.223145426081822 0.4750235785977 0.250761999678621
"ACHE" 0.0276456193463402 0.137847155194005 0.0820841069527133 0.205496650862121 0.63210134603955 2.63464346257426 1.3656425013052 0.326867487930122 2.40140953462137 0.754171518008787 0.449837013601887
"ACIN1" 6.78651158606407 6.99585442931702 9.19900408218718 7.12821095927593 14.0057541684273 11.4354395590212 7.38259270134207 11.7918205280538 9.03614759618343 7.22655667654534 9.02621079160022
"ACKR1" 0 17.312715740162 0 0 0 0.299723067726276 0.267993611231334 0 0 0 0
"ACKR2" 0.0560047110524802 0.0523597201739076 0.0623574837612042 0.0173456965122352 0.0640257915681588 0 0.0345816152318852 0.055180891966524 0.672790679498424 6.21732382320022 2.31963028622551
"ACKR3" 2.56658292141576 71.106378830887 31.434894461538 12.6392006084573 6.8464033386098 2.48141713779883 2.69416962158999 9.35666713243291 15.0012650005796 31.6045759441065 32.460678478488
"ACKR4" 17.7032166080378 3.5717051831197 7.14013948615797 4.69067105566594 10.4508115113052 3.39206182336994 8.46703961856164 10.4858484052574 2.74230737170992 5.11789436648908 4.08701303153364
"ACLY" 8.67696843796496 13.7019625780932 12.6336832613327 8.63245775305672 18.5368975104852 12.4617919385987 11.7948952100124 11.7562879743337 14.5039319188267 14.3630268759067 13.2891333675844
"ACMSD" 0.0127637082933834 0.0238659992012706 0 0.00790631381778814 0.0486391538301822 0.0352576451935288 0 0.0503038258884634 0.0235895099488993 0 0
"ACO1" 8.64040516383224 7.61721459590015 8.15543532640633 3.98953691089907 7.61916070990158 3.86541932539789 6.18798510774366 3.82918165307269 2.78948288025462 2.81533176067833 1.50951470371964
"ACO2" 1.74421206816258 4.60133355024053 3.41241039396679 3.33341839048363 3.21516530913216 2.31567549126797 1.20224445389271 3.83677401317206 5.80997926901899 1.86475708928043 2.56009289677526
"ACOT1" 4.43459126438804 9.9810434370774 8.04649101876531 5.64650860604437 2.44097640175514 2.38191121544151 0.912752552025147 4.85484359514333 2.84579202638362 1.86690575388316 1.63994689186989
"ACOT11" 0.0435151448876551 0.474635239541645 0.314932740176302 0.121297018491876 0.149242351809894 0.247919578028542 0.0940435883240388 0.921813468408394 0.0502646311548061 0.131899068167637 0.217245299908816
"ACOT12" 0 0.0315107808697828 0 0.0156583087156138 0 0.0349135580593676 0.0468262782186474 0 0 0 0
"ACOT13" 5.07586851388784 10.9170000501193 8.67295487826494 8.51631421095376 26.3419027200622 11.39043012686 21.2628370479145 14.2591963159013 16.4709575915596 26.0779412287685 21.2658874848018
"ACOT2" 2.54348385044803 5.72085233152533 5.41773609716923 4.04157217017249 2.19135951033992 0.76369085498942 0.751129029907891 1.74335281173232 0.766433475184103 1.67599394887168 1.22687012164732
"ACOT4" 0 1.49077574129227 0.887715058163688 1.48158986471116 2.12675149265113 1.37646767128664 0.73845075342985 6.28439837748078 2.76282187717805 3.62495081273565 2.94839558578265
"ACOT6" 0 1.65682547492827 0 0.658646572588073 1.62078119852804 5.50722681093109 2.95453055140751 1.04765770980909 0.245644655571321 0 0
"ACOT7" 0.979408276162773 2.22041585819178 1.20940777572863 1.37438936408844 2.26028986974501 1.43363793339631 1.03996453298004 0.808075904388961 2.75915438593909 1.18747658375086 1.56250702616948
"ACOT8" 2.32166639032872 1.86507710578802 2.68076103835162 2.3649186085995 4.08940173011232 2.77906269756781 2.16629165506774 4.8800322157466 4.38618738044171 1.56382659299716 1.2973955386301
"ACOT9" 3.02279884808714 3.72989537571315 3.09279021323946 1.94834307287051 3.11326912613728 3.63901361302647 2.11873932706723 0.965946171341227 1.46272029867117 1.48579902102087 1.34444710980525
"ACOX1" 8.09571254516677 20.8663379526132 22.3264954589448 17.776484944285 7.24366591231825 3.9400671824841 6.29916061392667 16.6541859314209 15.0674404468587 11.9568191693005 10.9757271919209
"ACOX2" 0.832986900295296 1.16422641427507 0.487158564522568 0.218901856966893 0.269334138262271 0.383498221499021 0.311727373902415 0 0.0699773576774881 0.076511290166004 0.149355218434694
"ACOX3" 0.603456328659165 0.576040854264023 0.338980656042383 0.289613296510864 0.356336619185676 0.292842369177781 0.308838481375746 0.149984042263854 0.155738724831113 0.230702444686916 0.474472512195702
"ACOXL" 0 0 0.00934788240944572 0.104010310568167 0.403114950369021 0.176833889795824 0.27475512513586 0.347426279028872 0.329723728656798 0.165410802763087 0.291845673679024
"ACP1" 6.78265325724458 15.0966211971502 14.2628507190691 11.9651604067079 17.4289438651869 15.9092165086939 14.4965755282761 14.4656889901161 11.1756640475079 11.5099352862523 11.8595923949665
"ACP2" 1.37998196620069 2.44229277718005 2.63041631429273 1.83626272628622 1.63605565668806 2.44719270131921 0.694309393750181 1.54433094875881 1.43265571837122 1.60085272451329 1.66329202768829
"ACP5" 0.0510653011697365 0.190967140413472 0.151620753735947 0.442844353501822 1.32325624159049 0.141059496892185 0.44144301238093 0.805026238437621 2.54818943382703 1.31566740930557 1.13306111354457
"ACP6" 2.69041696551057 3.39674992220028 5.88878351001144 4.48684909491458 7.99167309335146 5.81207564663226 5.23939101277638 1.76722761506766 5.64170417138947 4.23429690378006 4.18383954854389
"ACPP" 0.0846336353870236 0.0150714989877415 0.0358986163510261 0.0524252094712118 0.19350998861033 0.0584466249800821 0.171709176581347 0.190602720103285 0.106140374231334 0.265695535007933 0.116250409392531
"ACPT" 1.00969158691247 0 0.249827501815852 0.833920504586562 0.25651136951756 1.16212790293036 0.831281638164551 1.32645227707637 1.86608226914263 1.27520142502768 0.497855903279142
"ACR" 0 0 0 0 0.174366829759676 0 0 0.901672619097988 0 0 0
"ACRBP" 0.433363362694879 0 0 0.322129587781991 0.924803277830203 0.59854751184228 1.17740420482082 0 0.720836469207843 0.525428320324072 0.128208956781918
"ACRC" 0.728401429778624 0.709369174797046 1.62205212652542 0.592198468562209 0.485755782432861 0.597338971028155 0.449771055069909 1.79421694396439 0.525863312861833 1.55240353457391 0.606079360319292
"ACRV1" 0.448899173613205 0.382868864127469 0.876875571901815 0.819559351705473 2.37688556237725 2.02317444957322 1.05038476696274 1.58295392143221 0.502151881288309 0.393875699931199 1.18825677790821
"ACSBG1" 0.044360996366366 0.0394988770583638 0.0658573194661988 0.02355329549423 0.0965989451935755 0.0612699786913633 0.0547837808218384 0.0499525190856784 0.0644181117263626 0.0576269719967723 0.0468715628527603
"ACSBG2" 0.0140842527334046 0.0140454380711151 0.0585456455335021 0.0174486159413502 0.072993108473668 0.038905432048129 0.0313081224584081 0.122118268309427 0.023427091179663 0.106727199011382 0.100002584737597
"ACSF2" 0.0406554314742334 0.0506792369317074 0.132783469883072 0.0772293403726926 0.0950220255143319 0.0561519718705659 0.143928394265411 0.352505097926188 0.180331612072716 0.094477077232709 0.100231332132325
"ACSF3" 0.140028520114375 0.116368847338728 0.171412409323254 0.139999552978113 0.243401994238549 0.132328286110132 0.154725725789136 0.338870555383955 0.177071350317444 0.197328043899679 0.268911602835266
"ACSL1" 0.71284907427235 1.76044520538454 0.754772864701178 0.213284288226163 0.282924097323361 0.137467450223337 0.172745112541556 0.106017085946066 0.139204026068013 0.0815366772930168 0.0358121507263963
"ACSL3" 10.286444446 14.873994446205 32.1245666835544 15.6282662315713 14.0397382739992 8.4266826900326 16.0520002035281 51.9244049019324 33.4827845836737 71.3893165202212 57.4198179422174
"ACSL4" 6.08892754049333 16.3586273978388 18.3530863035298 5.38659716315215 5.50848260349953 5.4405834918564 8.64883311955153 11.3836241620729 7.59704488214732 6.15650592175586 6.17153822356358
"ACSL5" 0.101482690643484 0.0253007538579334 0.0225988318301096 0.0251448554247148 0.0618758384363016 0.0420493866408021 0.0563968952811266 0.0999898987716015 0.0422003973491558 0.038450614049367 0.127598943127391
"ACSL6" 0.00218150971001147 0.00271937213438653 0.00323861936518108 0 0.0565295077819637 0.0120521236577765 0.0350228280435942 0.0257930412002513 0.0302385152252026 0.00661238974825963 0.0161347905826039
"ACSM1" 0 0.0741698555006848 0.176664258120295 0.0442277009746548 0.0362781442922512 0.0821792886370926 0 0.468997019460259 0.0549829444438895 0.216420541760063 0
"ACSM2A" 0 0 0 0 0 0 0 0 0 0 0
"ACSM2B" 0 0.0127358028201767 0 0 0 0 0 0.0402660455705032 0 0.0154841058601549 0
"ACSM3" 0.0583429922581489 0.0363638783397177 0.0866146704196231 0.0180699055187916 0.400193789941983 0.120872191291361 0.684483547273252 0 0.0134784751097337 0.044210965704176 0.107878497827402
"ACSM4" 0 0.0419685015485948 0 0 0 0 0 0 0 0 0
"ACSM5" 0.180298244189221 0.0642147721142567 0 0 0 0 0 0 0 0 0
"ACSM6" 0.139839232163805 0.116211542094018 0.173001768461596 0.808468280720688 0.532890737422747 1.41637056939926 0.345389980959243 2.48008000610292 0.646116881268072 1.09499156052909 1.75826420433927
"ACSS1" 0.102102876246898 0.354161710856903 0.0527233364221764 0.00549967865240732 0.0338336830735418 0.0183940698921608 0.0274113770701582 0 0 0 0
"ACSS2" 1.13194772764707 1.32689095002451 1.5494183454184 0.688304850430382 0.633182637472784 0.337065399537447 0.743838369262377 1.39156320815631 2.65822474355261 2.54968298883831 1.89715585230694
"ACSS3" 0.423445252186817 0.8286643731804 0.412331878158725 0.389215909338871 1.27703051333616 1.2891831411618 1.46759267576834 0.52039901259291 0.492280047797298 0.724560936593909 0.316554400683777
"ACTA1" 23.8486957077115 21.9426223368438 25.2894482722044 28.1386013824017 765.132657764607 672.113472833737 95.3685016523541 27.973673503759 32.0079035770571 37.0045472800385 37.797583396973
"ACTA2" 3.69380963220361 2.32951446843473 2.06046047543777 2.05792039408011 0.599693638808927 1.05657975864191 0.283418250607563 0.0430707025580715 0.3938532824655 0.546566547030778 0.290982246519422
"ACTA2-AS1" 3.21953731674714 0.968735015720644 1.48334008415968 2.2006076681176 0.33845005825798 0 0.137102752694126 0 0 0.33650905798289 0
"ACTB" 5844.15668312946 5588.97407547005 8780.47325445423 9167.07455663451 11426.2276607432 11658.0593344098 6755.07846597266 6383.92985658956 6569.47401460576 4916.20940256927 5946.15870093162
"ACTBL2" 0 0 0.430089579002951 0 0 0.800262736305662 0 0 0 0 0
"ACTC1" 0 5.02453874207705 0.629888760966713 3.02242908604414 170.092820223195 175.657513314139 47.2888792204596 1.67218856053921 58.9098117815513 222.649734328938 111.716489914699
"ACTG1" 902.230557589898 1416.99941532416 1354.36871757893 1251.17831138769 1907.39321146335 2019.1092156693 1108.46019575828 1029.95858914182 933.435271422592 1249.05333761218 1228.76544393377
"ACTG1P17" 0.174912358029567 0.0726792994476205 0.259670881740455 0.288925853710391 0.266618098547748 0.0805277708434061 0.432017360754681 0 0.32326787130217 0.353452069690017 0.0862452962174121
"ACTG1P20" 9.4617340701683 6.08752165448759 5.89054060654042 10.5875201317608 11.6310302354776 12.2251298023949 8.66937100585826 19.2465624516964 8.17935569767175 6.93859598912119 9.02973942221972
"ACTG1P4" 0.816375278710534 2.03531359401173 1.81795806918948 3.03415856812508 2.4887941248199 0 0 0 2.26320113831973 0 0
"ACTG2" 0 0 0.720425829576887 0.920576306420521 5.22413161997451 7.33079408192172 1.08621361386741 5.43878734074397 0.938908768105197 1.3100343776223 0.336483657651285
"ACTL10" 2.39478132793342 3.98030262024188 1.18507917528032 2.47236047032875 3.65035410467298 4.41012640086394 0.985814763207963 6.29214541690075 1.10649108907496 0 0.590406039145135
"ACTL6A" 5.68670657103508 8.76217013977678 8.33250960671323 8.32842412576402 13.9045991042921 10.1901459394091 9.13749796188216 9.58143431618476 6.91550428530372 8.53841089970019 7.47381973740066
"ACTL6B" 0 0 0 0 0.461793430413753 0.0836864318151816 0.149654340877742 0 0 0 0
"ACTL7A" 0 0 0 0 0.807473617394938 0 0 0 0 0 0
"ACTL7B" 0 0 0 0 0 0 0 0 0 0 0
"ACTL8" 0 0.393753229898913 0.0669911378926703 0.0698798209617525 0.0687834141617241 0.140230845334157 0.0417952155325867 0.0444609514343868 0.0208495484722073 0 0
"ACTL9" 0 0 0 0 0 0 0 0 0 0 0
"ACTN1" 4.30442018282869 6.68874568585428 4.24747582331667 4.9896182776163 8.27282720212817 7.7403492682565 3.60293920583942 3.76874663301635 3.93737732149033 3.35309653207951 2.77973961123416
"ACTN1-AS1" 0 0 0 0 0.158547890950844 0 0 0 0.0961177044737435 0 0
"ACTN2" 0.0138057169705443 0.0301167779552417 0.0153717384774253 0.0128276588989349 0.310398860471036 0.0715050427647945 0.1619695143992 0.0544105495666706 0.00956824489235131 0.0313849558901073 0.0459491690608003
"ACTN3" 0.0324338785022537 0.22236839814366 0.0481505933818544 0.0401814920668098 1.23597027565911 0.134389883511591 1.10149438711574 0.191740692386874 0.299716697539588 0.0491552810240469 0.0719658273828262
"ACTN4" 28.2553288837499 46.2240817881978 37.0625525059824 34.6661171194677 47.6681075770633 35.4923015038084 18.9300691964515 35.6702144906069 49.4147535821454 32.8492994553538 31.9753741332048
"ACTR10" 9.43404016723568 13.8620893709322 9.5400191439728 7.50941646348866 7.25960177535284 4.97279898465143 6.52884072563123 7.4541755943977 6.92795935290749 9.22104070336023 7.48318587088669
"ACTR1A" 32.2026683876244 47.9907558645319 36.9281087745935 34.7376786889 35.6610442222993 29.2713774919586 16.8677527711766 28.6103132683212 46.4492044565663 27.3745262766281 25.8532949918076
"ACTR1B" 36.2063936797972 41.1763769410574 43.5900004883991 41.291328513867 43.395373808567 26.7161241802337 18.3752972406778 13.2921571932028 52.8908164553757 26.7598518647107 30.5205192471026
"ACTR2" 39.4293967338885 69.4644675630071 65.3771308124091 35.1627753279017 43.8727949991 29.9881660461024 42.3945382185641 45.5134788792557 32.0919500377673 37.7778056248793 32.8044948454064
"ACTR3" 10.3847015174932 25.6829336439059 25.4591874971919 12.1630813274773 12.4710873986383 9.49415737453595 10.9158666313999 16.0106845501316 7.42075814548644 10.1143804856747 9.02229449179734
"ACTR3B" 0.0825255603957355 0.284878138723275 0.207334020156801 0.275258252319752 0.599937420534609 0.458849185126122 0.574906561095337 0.233510306120199 0.475162547239298 0.224488042479332 0.563420388079024
"ACTR3BP2" 0 0 0 0 0 0 0 0 0 0 0
"ACTR3BP5" 0 0 0 0 0 0 0 0 0 0 0
"ACTR3C" 0.0306078217323804 0.106832144715061 0.0817914083629531 0.121341560409337 0.251938950133071 0.236737407589466 0.18143637893493 0.0482521380106738 0.101823255249412 0.102053147085262 0.144883383561461
"ACTR5" 1.18077202140009 1.68216848952831 1.55261029449263 2.59129509521323 5.03956693048755 3.30828408393906 3.20803755602681 5.0524933773188 4.14630937509071 3.52791731715447 2.99423193611387
"ACTR6" 0.858770175502604 2.4508915916499 1.82849011540655 1.45587428181583 2.13576850706444 1.48263211671561 2.16294645466392 3.87442055719456 3.05944770682775 3.87028634751818 2.64092839555296
"ACTR8" 13.1019980025216 19.8654863134865 17.4661378449745 15.3041987951106 21.8461731116343 12.7780323977992 16.9728696922878 34.3544654729186 16.1102061473297 16.0475202585605 9.96731463865474
"ACTRT1" 0 0 0 0 0 0 0 0 0 0 0
"ACTRT2" 0 0 0 0 0 0 0 0 0 0 0
"ACTRT3" 7.07882216948498 4.41207106794723 3.63775060666271 4.38488472517639 16.1853238505883 6.01664065990722 11.0956386163689 6.43817906431621 2.76753035262745 3.30102595594114 2.0136956733709
"ACVR1" 1.35350877727619 3.16762571435125 4.21323319527224 3.55559439113727 1.75700275170459 1.13773468015369 1.1143472008961 3.82011558736338 2.05769788805581 1.5175320216682 1.61463948810202
"ACVR1B" 2.35262708128558 1.4550889981184 3.34080167489265 1.90828604234071 4.18225307706345 2.8504727384916 6.03369110768932 8.15753458714915 6.29411704112966 10.9792865329784 9.38108613610154
"ACVR1C" 0.0386307283151231 0.0695577029460257 0.0637225496933237 0.0638114784091722 0.196282135139392 0.0652122986915745 0.33395015181079 0.304499818773807 0.15072525816123 0.198409071085713 0.133335520195107
"ACVR2A" 1.2464667480177 1.49132562665208 2.18988490700056 1.21442063151245 1.41782688340988 1.1938592937372 1.36141646244914 1.64162294251237 0.926103779724497 1.48563889375088 1.19523557070157
"ACVR2B" 2.9590136086781 1.89623854749475 40.8661941307007 44.6871708143034 166.916961620304 106.633402659444 191.153045771915 121.547066085512 90.61969457487 104.091943898913 94.9083635697282
